,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
6667,U001,0200769623,WAL-MAR in,2020-03-28 19:28:47.375000000,2020,1930584620.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,41534.87,0-15
6668,U001,0200769623,WAL-MAR trust,2020-05-31 10:04:09.375000000,2020,1930850093.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,15260.11,0-15
6669,U001,0200769623,WAL-MAR systems,2020-05-01 04:05:55.625000000,2020,1930730542.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,16267.49,0-15
6670,CA02,0140106408,WAL-M llc,2020-05-19 06:40:16.750000000,2020,2960624580.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,242.452,31-45
6671,U001,0200769623,WAL-MAR co,2020-04-23 19:55:25.375000000,2020,1930675251.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,30938.22,16-30
6672,U001,0200769623,WAL-MAR associates,2020-04-03 09:03:00.875000000,2020,1930593458.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,16807.96,16-30
6673,U001,0200777735,NASH  associates,2020-04-23 04:13:08.523437500,2020,1930773063.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,111623.85,
6674,U001,0200762950,HAR systems,2020-05-17 09:47:09.656250000,2020,1930838901.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,93640.73,0-15
6675,U001,0200769623,WAL-MAR us,2020-04-06 02:10:34.875000000,2020,1930598757.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,3403.8,16-30
6676,U001,0200769623,WAL-MAR systems,2020-05-11 09:43:00.875000000,2020,1930751044.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,168.78,16-30
6677,U001,0200769623,WAL-MAR corp,2020-04-06 09:47:52.000000000,2020,1930609943.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,74102.4,16-30
6678,U001,0200416837,DEC us,2020-05-21 12:18:35.328125000,2020,1930857582.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,6111.72,
6679,U001,0200739006,AL ,2020-03-18 11:55:55.066406250,2020,1930585439.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,21300.0,0-15
6680,U001,CCU002,KRFT FDS ,2020-05-08 03:33:50.000000000,2020,1930691230.0,2020-03-28 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAG2,8683.19,0-15
6681,U001,0200759082,INGL corporation,2020-04-05 20:18:40.875000000,2020,1930655430.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,54168.11,0-15
6682,U001,0100047471,ALL in,2020-04-12 00:25:57.125000000,2020,1930655032.0,2020-03-16 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NA10,9864.6,16-30
6683,U001,0200712105,WALG in,2020-05-28 14:03:05.875000000,2020,1930813553.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,7059.86,16-30
6684,U001,0200519201,KROGE co,2020-04-01 06:33:23.500000000,2020,1930638689.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,2736.4,0-15
6685,U001,0200337148,COAS foundation,2020-03-27 00:45:00.640625000,2020,1930641518.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,20773.36,0-15
6686,U001,0200769623,WAL-MAR systems,2020-03-28 10:26:28.375000000,2020,1930577526.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAH4,20098.39,16-30
6687,U001,0200769623,WAL-MAR in,2020-05-06 10:41:49.250000000,2020,1930751854.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,3969.81,16-30
6688,U001,0200781803,JRD trust,2020-05-08 14:55:55.687500000,2020,1930784578.0,2020-04-14 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAD1,649.27,0-15
6689,CA02,0140105652,DOLLAR co,2020-05-10 18:15:45.250000000,2020,2960629402.0,2020-04-17 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,CA10,9197.285999999998,0-15
6690,U001,0200769623,WAL-MAR llc,2020-04-15 11:27:22.875000000,2020,1930654306.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,67903.92,16-30
6691,U001,0200760666,KEHE  llc,2020-05-17 21:25:39.437500000,2020,1930815995.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,3556.98,0-15
6692,U001,0200769623,WAL-MAR us,2020-04-16 04:17:28.125000000,2020,1930653451.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,25644.12,16-30
6693,U001,0200763814,SYSCO F ,2020-04-06 19:03:48.968750000,2020,1930666312.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,21751.32,0-15
6694,U001,0200418007,AM llc,2020-05-12 11:00:38.687500000,2020,1930840778.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,48051.36,
6695,U001,0200762301,C&S WH foundation,2020-04-07 21:19:30.820312500,2020,1930685800.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAC6,111817.81,0-15
6696,U001,0200418007,AM associates,2020-04-11 15:10:29.292968750,2020,1930706314.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,5172.14,0-15
6697,U001,0200741174,M B  corp,2020-03-19 12:40:51.109375000,2020,1930582034.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,24187.52,0-15
6698,U001,0200779051,AFFILI us,2020-03-20 03:30:37.187500000,2020,1930637550.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,20682.56,
6699,U001,100030964,NATURA associates,2020-05-13 23:10:10.000000000,2020,1930837858.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,15905.8,
6700,U001,0200759878,SA llc,2020-03-27 12:10:46.406250000,2020,1930621657.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,15044.59,0-15
6701,U001,200418007,AM in,2020-07-01 19:39:31.281250000,2020,1930832700.0,2020-05-03 00:00:00.000000000,2020-07-07 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAGD,4569.6,
6702,U001,0200769623,WAL-MAR trust,2020-05-07 00:57:27.750000000,2020,1930748750.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,15548.55,16-30
6703,U001,0200762301,C&S WH systems,2020-04-20 01:31:30.791015625,2020,1930747274.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAC6,21339.23,0-15
6704,U001,0200762301,C&S WH corp,2020-03-20 18:42:22.041015625,2020,1930604953.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAC6,47333.95,
6705,U001,0200769623,WAL-MAR corp,2020-04-24 13:35:48.000000000,2020,1930684962.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,471.56,16-30
6706,U001,0200726979,BJ'S  foundation,2020-04-25 15:20:59.734375000,2020,1930772386.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,833.98,0-15
6707,U001,0200794332,COST corp,2020-04-29 21:17:11.960937500,2020,1930778717.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAAX,60564.67,0-15
6708,U001,0200792734,MDV/ corp,2020-03-17 01:54:41.781250000,2020,1930572437.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,8683.16,0-15
6709,U001,0200769623,WAL-MAR systems,2020-04-26 09:24:52.000000000,2020,1930699450.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,4506.64,16-30
6710,U002,0200978592,PLAZA trust,2020-07-03 17:23:24.500000000,2020,1990572533.0,2020-04-27 00:00:00.000000000,2020-06-01 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAG2,13.43,31-45
6711,U001,0200738514,KTA  in,2020-05-23 05:41:10.625000000,2020,1930677148.0,2020-03-30 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAD5,1374.35,16-30
6712,U001,0200965912,C&S W corporation,2020-03-16 08:54:39.265625000,2020,1930600025.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAC6,64906.66,
6713,U001,0200418007,AM associates,2020-03-25 20:55:06.453125000,2020,1930606306.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,9389.26,0-15
6714,U001,200707741,SMART &  ,2020-05-20 16:20:46.281250000,2020,1930855283.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,117264.41,0-15
6715,U001,0200723794,MID MO ,2020-04-13 18:56:29.687500000,2020,1930702257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,47421.26,0-15
6716,CA02,0140104249,SOB systems,2020-04-11 23:42:18.625000000,2020,2960619711.0,2020-03-10 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,3130.953,16-30
6717,U001,0200769623,WAL-MAR llc,2020-04-30 03:03:19.125000000,2020,1930720488.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,28827.44,16-30
6718,U001,0200148860,DOLLA trust,2020-04-19 15:53:57.968750000,2020,1930773511.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,42063.85,
6719,U001,0200769623,WAL-MAR in,2020-04-12 10:34:27.500000000,2020,1930638046.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,34621.19,16-30
6720,U001,0200794332,COST co,2020-03-27 19:36:23.570312500,2020,1930641509.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAAX,586.21,0-15
6721,CA02,140105847,GORDON F corp,2020-05-20 22:20:39.375000000,2020,2960630849.0,2020-04-27 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-27 00:00:00.000000000,CA10,22107.141,0-15
6722,U001,200726979,BJ'S  corp,2020-04-07 01:03:35.515625000,2020,1930683351.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,18071.54,0-15
6723,U001,0200762950,HAR corp,2020-04-15 00:49:29.968750000,2020,1930705682.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,134031.44,0-15
6724,U001,0200769623,WAL-MAR llc,2020-05-28 02:10:44.875000000,2020,1930830313.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,14542.7,16-30
6725,U001,0200357714,US  foundation,2020-05-01 12:22:18.000000000,2020,1930774617.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,10378.17,0-15
6726,U001,0200769623,WAL-MAR co,2020-05-06 11:00:32.250000000,2020,1930748762.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,6817.58,16-30
6727,U001,0200769623,WAL-MAR ,2020-05-30 18:45:59.625000000,2020,1930849866.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,15096.09,0-15
6728,U001,200769623,WAL-MAR foundation,2020-05-29 04:20:10.750000000,2020,1930833203.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,2377.1,16-30
6729,U001,0200974851,RESTA ,2020-05-09 21:29:05.500000000,2020,1930786330.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,176.01,0-15
6730,U001,0200762301,C&S WH us,2020-04-27 03:30:36.388671875,2020,1930776653.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAC6,887.33,0-15
6731,U001,0200770567,LABAT ,2020-04-12 22:42:29.500000000,2020,1930629968.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,48669.78,16-30
6732,U001,0200744019,TARG associates,2020-05-01 06:29:55.187500000,2020,1930762394.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,12820.78,0-15
6733,U001,0200353024,DECA co,2020-04-21 15:10:33.984375000,2020,1930756647.0,2020-04-07 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,446.26,
6734,U001,0200781803,JRD llc,2020-03-31 22:00:41.593750000,2020,1930637642.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,22457.22,0-15
6735,U001,0200772670,ASSOCIAT llc,2020-03-26 06:07:50.000000000,2020,1930607038.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAU5,121.41,0-15
6736,U001,0200772670,ASSOCIAT us,2020-04-07 08:46:58.466796875,2020,1930690279.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAU5,19745.62,0-15
6737,U001,0200755701,ASSOCI us,2020-05-12 17:45:50.421875000,2020,1930826191.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,84533.88,0-15
6738,U001,0200713007,KEEFE  us,2020-04-15 23:02:51.375000000,2020,1930618697.0,2020-03-09 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAD1,36408.9,16-30
6739,U001,200761497,NEX corp,2020-06-13 22:55:34.750000000,2020,1930860517.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,83.16,16-30
6740,U001,0200749782,KROG associates,2020-05-17 23:57:44.218750000,2020,1930833304.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,21129.5,0-15
6741,U001,0200769623,WAL-MAR systems,2020-04-22 21:46:03.000000000,2020,1930681775.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,1397.36,16-30
6742,U001,0200705742,DOT corp,2020-05-20 01:50:14.937500000,2020,1930818999.0,2020-04-23 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAAW,25831.29,
6743,CA02,0140106408,WAL-M co,2020-06-13 10:16:12.750000000,2020,2960632638.0,2020-05-06 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,CA10,13035.904,16-30
6744,U001,0200769623,WAL-MAR co,2020-05-07 20:40:31.500000000,2020,1930763289.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,723.47,0-15
6745,U001,0200760666,KEHE  associates,2020-03-24 14:31:44.937500000,2020,1930575191.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,9322.91,0-15
6746,U001,0200418007,AM foundation,2020-06-04 16:27:07.187500000,2020,1930745430.0,2020-04-05 00:00:00.000000000,2020-06-09 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAGD,1076.16,
6747,U001,0200555117,BURR llc,2020-05-25 21:56:32.015625000,2020,1930876225.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,119109.72,0-15
6748,U001,0200455322,PEA corp,2020-05-18 16:37:24.000000000,2020,1930753703.0,2020-04-07 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAD5,69725.22,0-15
6749,U001,0100015455,PERFOR corporation,2020-03-22 04:19:34.226562500,2020,1930592926.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,19497.05,0-15
6750,U001,0200769623,WAL-MAR trust,2020-04-07 00:35:08.750000000,2020,1930620474.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,16089.82,16-30
6751,U001,0200726979,BJ'S  corp,2020-05-02 07:25:17.328125000,2020,1930793303.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,706.28,0-15
6752,U001,0200762301,C&S WH in,2020-03-30 21:46:35.757812500,2020,1930654048.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAC6,135939.48,0-15
6753,U001,0200772595,SAFEW in,2020-05-04 19:00:20.031250000,2020,1930787846.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,79696.25,0-15
6754,U001,0200769623,WAL-MAR in,2020-04-03 10:46:29.375000000,2020,1930593526.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,6110.36,16-30
6755,U001,0200769623,WAL-MAR co,2020-05-25 12:29:05.500000000,2020,1930576784.0,2020-02-28 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAGD,187.91,16-30
6756,U001,0200759878,SA corp,2020-04-11 14:22:59.218750000,2020,1930687188.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,8064.0,0-15
6757,CA02,0140104340,COLABOR  corp,2020-03-13 08:44:31.351562500,2020,2960614271.0,2020-02-29 00:00:00.000000000,2020-03-12 00:00:00.000000000,2020-03-02 00:00:00.000000000,CA10,2842.3219999999997,0-15
6758,CA02,0140104409,LOB ,2020-05-05 17:14:38.250000000,2020,2960628002.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,42996.596999999994,0-15
6759,U001,0200726979,BJ'S  in,2020-05-09 22:04:18.171875000,2020,1930822046.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,2396.03,0-15
6760,U001,0200803720,DEC co,2020-04-25 20:59:33.265625000,2020,1930773260.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,59.16,0-15
6761,U001,0200726979,BJ'S  corp,2020-03-19 04:01:35.437500000,2020,1930583128.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAA8,676.04,0-15
6762,U001,0200726979,BJ'S  ,2020-05-19 20:54:49.140625000,2020,1930855055.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,539.64,0-15
6763,U001,0200793513,KROGER associates,2020-05-15 15:03:43.937500000,2020,1930830142.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,88867.9,0-15
6764,U001,0200769623,WAL-MAR llc,2020-05-20 02:30:39.375000000,2020,1930798877.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,12704.32,16-30
6765,U001,0200418007,AM ,2020-03-31 04:06:49.421875000,2020,1930665641.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,6142.56,
6766,U001,0200786288,FAMILY corporation,2020-05-13 00:03:33.468750000,2020,1930814992.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAC6,14426.49,0-15
6767,U001,0200508557,FOODL ,2020-04-29 13:18:15.500000000,2020,1930661266.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,3061.52,16-30
6768,U001,0200915438,GROC foundation,2020-05-04 18:37:59.125000000,2020,1930721735.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,38763.25,16-30
6769,U001,200762301,C&S WH corp,2020-03-31 22:20:03.839843750,2020,1930661124.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAC6,20026.05,
6770,U001,0200769623,WAL-MAR corporation,2020-06-04 09:54:43.375000000,2020,1930856119.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,1259.05,16-30
6771,U001,0200769623,WAL-MAR us,2020-05-15 04:17:28.125000000,2020,1930779466.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,26174.79,16-30
6772,U001,0200407025,ALBERT systems,2020-03-26 05:22:30.578125000,2020,1930641506.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,63560.03,
6773,U001,0200769623,WAL-MAR corporation,2020-06-09 09:31:19.250000000,2020,1930884680.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,80357.74,16-30
6774,U001,0200759878,SA corporation,2020-05-25 00:53:40.187500000,2020,1930651856.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,18355.89,0-15
6775,U001,0100033394,MONOGR systems,2020-05-15 10:46:05.679687500,2020,1930672877.0,2020-03-19 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-03-19 00:00:00.000000000,BR56,54612.0,0-15
6776,U001,0200726979,BJ'S  in,2020-04-28 02:56:38.156250000,2020,1930780911.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,887.18,0-15
6777,U001,0200769623,WAL-MAR llc,2020-05-30 14:02:59.250000000,2020,1930832237.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,661.11,16-30
6778,U001,0200772670,ASSOCIAT associates,2020-04-11 19:22:09.062500000,2020,1930665814.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,232.2,0-15
